State,County,Life_Expectancy,Age-Adjusted_Mortality,Child_Mortality_Rate,Infant_Mortality_Rate,%_Frequent_Physical_Distress,%_Frequent_Mental_Distress,%_Diabetic,%_Food_Insecure,%_Limited_Access_Healthy_Food,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,%_Insufficient_Sleep,%_Uninsured_adults,%_Uninsured_children,Other_PCP_Rate,%_Disconnected_Youth,Household_Median_Income,Homicide_Rate,Firearm_Fatalities_Rate,%_Homeowners,%_Severe_Housing_Cost_Burden,Population,%_<_18,%_65_and_over,%_Not_Proficient_in_English,%_Female,%_Rural
South Carolina,Cherokee,74.42555326,529.4,42.996279887,5.7094523155,14.419932133,15.097089796,15.1,15.0,7.784520993,6.4726823384,16.791500448,37.632578933,15.062274126,3.8379998538,52.534800000000004,8.2115085537,34962.0,5.6,19.5,70.537109375,10.383309073,57105,23.423518081,16.291042816,0.5430799587,51.33701077,61.049474179
South Carolina,Chester,74.066763237,564.7,78.016349513,7.7893175074,14.016492958,14.450422803,14.5,18.0,11.263370563,11.369626559,30.819897326,36.627645045,14.681411269,4.2023554604,15.4794,14.701986755,40850.0,8.8,21.0,75.024224806,13.228304876,32301,22.630878301,18.386427665,0.1409512571,51.623788737,71.783343392
South Carolina,Chesterfield,74.485589256,525.4,76.194104481,10.743567995,14.452223367,15.178642892,16.2,16.4,7.2631607756,13.045557988,27.247956403,38.157904821,17.495530339,4.3923320305,34.82197,8.6324786325,38881.0,7.7,18.2,71.807900344,12.751241428,45948,22.471054235,17.602507182,1.2964921153,51.266649256,73.766422733
South Carolina,Clarendon,76.381375186,469.1,69.502871566,10.703993413,14.045426647,15.130260698,16.9,19.5,2.3501659016,18.443106053026618,26.740872588,36.651359462,17.462995211,4.2423361906,58.725080000000005,14.774114774,36647.0,9.6,17.6,74.854490533,12.342811374,34057,19.464427284,22.670816572,0.7912805197,50.85591802,85.708158188
South Carolina,Colleton,72.70583036,572.6,73.052422418,9.7576329871,14.783967717,15.341421638,15.5,16.5,13.133110241,20.306361188,40.664487853,40.519619165,16.725076086,4.8715575098,74.44631,7.037214239774546,36139.0,13.9,28.6,72.789744945,10.970254958,37611,22.506713461,19.579378373,0.8328392761,51.936933344,75.568240255
South Carolina,Darlington,73.398396324,568.7,70.034854556,8.9974293059,13.897152831,14.229048236,14.3,18.3,7.7214507666,11.38348998,27.413494609,39.947094788,15.57915256,4.1164081945,68.38623,10.677966102,38886.0,11.4,23.1,68.616209374,13.728329512,67265,22.369731658,18.596595555,0.5689498004,52.819445477,57.764156026
South Carolina,Dillon,72.131232961,637.8,113.48948646,10.48714479,15.932745792,16.141198731,20.4,21.6,7.9517730157,11.858815412,24.276514076,42.200661491,18.683987574,4.6564595723,68.47975,7.037214239774546,32229.0,16.0,24.5,66.021014162,14.154103853,30666,25.422291789,16.389486728,0.9851365365,52.396791235,69.505957208
South Carolina,Dorchester,77.671019035,369.0,48.057877271,5.7848052449,12.46645535,13.025607508,10.5,11.8,5.7085404451,17.721798028,15.000562521,36.709265292,12.473961913,3.9617554546,54.32837,6.7034416597,63269.0,6.5,17.3,71.053897979,14.248565966,156456,24.771820831,13.261875543,1.0843746047,51.408063609,19.482992201
South Carolina,Edgefield,79.144512685,358.2,74.742139618,6.858342724021733,11.863876079,12.398674865,15.0,14.3,3.6265751861,18.443106053026618,14.010809879,38.017021244,15.091845255,5.441119316,26.224100000000004,7.037214239774546,48059.0,6.5,17.4,74.773580738,12.638580931,26693,18.525456112,18.143333458,1.9960861057,46.255572622,73.311098759
South Carolina,Fairfield,73.485801356,543.5,76.948444542,6.858342724021733,14.422142252,14.752098149,17.1,20.9,9.4377692578,18.443106053026618,34.776992535,37.111868303,14.700222058,4.4566410538,48.6575,7.037214239774546,40285.0,11.8,15.8,74.419914395,14.230673627,22607,19.423187508,20.590967399,0.7901506799,52.306807626,78.314409751
South Carolina,Florence,74.961836481,488.1,74.951281667,12.417286169,13.446530573,14.175388149,14.8,17.0,10.202823041,16.337984854,20.627594565,38.886491214,13.137063611,3.3872910485,108.25165999999999,6.8344797307,43727.0,6.6,13.5,65.814328496,12.744561361,138566,23.880316961,16.382085071,0.6306132675,53.363740023,38.518464404
South Carolina,Georgetown,76.238700491,437.8,60.915411599,6.5470417071,13.062833785,13.634043986,14.7,15.4,7.8133943394,25.501345603,21.141798039,35.657951071,16.731983127,5.7258530943,51.94215,7.037214239774546,48373.0,5.4,14.7,76.457326892,14.525658339,61607,18.83714513,26.881685523,0.9701222973,52.62226695,41.517337677
South Carolina,Greenville,78.016337748,362.3,51.511583613,5.548119684,12.630828758,12.700964059,10.8,11.0,12.889436438,20.03384384,16.344563497,33.891769756,15.522221963,4.5192060023,124.10302,5.7862601593,56311.0,6.5,14.4,66.084256634,11.516594533,506837,23.208842291,15.386603583,2.5114075649,51.473945272,12.605684525
South Carolina,Greenwood,76.480345905,440.7,73.100552142,8.6913742211,14.804866979,14.656102641,13.3,16.7,7.2039954895,14.263571789,16.967863276,37.000907698,16.703617858,5.563982768,72.48952,8.1215744893,42740.0,8.0,14.3,64.262452816,14.49219651,70355,22.709118044,18.096794826,1.8746570749,53.261317604,39.752515755
South Carolina,Hampton,74.413415823,538.2,73.926642024,6.858342724021733,14.048026137,14.15145495,15.0,17.9,10.241663595,18.443106053026618,26.068638019,37.218535715,14.863347061,4.0981760865,86.72584,7.037214239774546,36834.0,17.6,23.9,75.732921868,7.8362751065,19602,21.472298745,17.707376798,1.3868382198,48.688909295,78.473210052
South Carolina,Horry,76.741264036,416.5,60.036357682,6.81859784,11.880795062,13.571262316,11.7,12.3,6.2723132843,29.124935609,18.277242087,36.524719,19.363930436,5.3583573534,82.21611,6.1735627975,45979.0,7.1,18.4,69.894861306,15.24674483,333268,18.40530744,23.010310021,1.5480443967,51.695032226,30.375690238
South Carolina,Jasper,78.458426321,394.7,72.171513479,6.858342724021733,14.873247342,15.328961409,16.6,15.7,5.4994112248,14.159793267,29.539915811,40.716318666,22.542512169,5.950991832,52.70926000000001,7.037214239774546,40960.0,25.3,33.9,69.34637159,17.17797969,28458,20.602291096,18.335793099,6.027736887,49.335863378,66.670702668
South Carolina,Kershaw,76.184801236,448.5,59.909137808,6.3694267516,11.884218663,13.274084686,13.6,12.3,7.4061022128,10.376888594,27.086262976,37.62987394,14.927257899,4.268723883,46.1283,23.439925489,50627.0,5.0,14.4,81.376714823,12.740425532,65036,23.439325912,17.960821699,0.5358182877,51.603727166,57.680276188
South Carolina,Lancaster,77.594411375,402.6,65.081286527,7.1333036112,11.226457514,13.31642931,13.3,12.5,12.095782083,16.791921966,19.707747693,35.917788686,12.738449336,4.2082880032,45.38088,6.4845474614,57667.0,11.2,17.4,78.912386707,9.6220843425,92550,21.912479741,20.669908158,1.2249306527,51.447866018,49.954339091
South Carolina,Laurens,74.359052553,535.4,76.145997259,8.4652189915,14.745832954,14.810778664,14.0,14.5,12.716805205,19.475849946,27.911310737,37.870066304,14.967305058,3.9165545087,34.40641,7.5630252101,41695.0,8.4,17.7,71.424656462,12.207039337,66848,22.053015797,17.949676879,0.7665405069,51.549784586,64.194358026
South Carolina,Lee,71.803602775,656.4,88.26125331,6.858342724021733,15.921596028,15.958952191,17.4,22.3,3.2020890612,18.443106053026618,27.515506954,42.228234075,16.156922079,3.7756497948,40.34582,14.423076923,33756.0,7.966565904133378,16.927351497976783,74.819258576,17.378869448,17350,20.587896254,18.322766571,0.272382757,49.158501441,71.951092612
South Carolina,Lexington,77.81699682,367.8,51.711345769,6.3930885529,11.890425666,12.574557719,11.2,10.1,7.6522313641,17.119478823,17.455178695,36.178970076,13.661994248,3.7394157342,63.65219,6.998294907,60329.0,5.8,15.3,73.657907021,10.263365041,290642,23.364826832,15.35531685,1.6196747059,51.294719965,25.276019376
South Carolina,McCormick,75.282839867,480.8,60.1115052370619,6.858342724021733,12.690903133,12.917201834,16.2,17.2,0.9396585996,18.443106053026618,20.388844389,35.09677661,12.931236799,4.7579298831,31.43007,7.037214239774546,44644.0,7.966565904133378,16.927351497976783,76.109884719,10.303687636,9545,12.100576218,33.190151912,0.0319216855,45.982189628,100.0
South Carolina,Marion,72.460219891,612.8,104.45799778,12.662807525,15.625268497,16.026679539,19.2,22.0,5.9367847303,16.883692464,29.454555192,39.381360773,16.896929825,3.8272425249,38.347229999999996,12.603878116,31438.0,13.4,22.0,68.911090589,17.811019233,31293,23.241619532,19.205573131,1.308373591,54.11433867,60.752525558
South Carolina,Marlboro,71.113806487,674.3,139.21947276,13.365155131,16.083975865,15.572888191,15.3,21.5,9.0545025862,18.443106053026618,25.793804328,38.072369189,17.357348906,4.2438410358,29.82293,7.037214239774546,33412.0,18.1,20.4,66.257858394,12.506929815,26825,20.268406337,17.554520037,0.8293338453,47.664492078,55.047869215
South Carolina,Newberry,76.191098458,447.9,50.613314279,6.8707058089,13.004919204,13.695739878,15.2,13.7,13.070114667,18.443106053026618,19.986424316,32.629498864,16.457280608,5.7126303592,49.36604,10.174029451,42538.0,6.4,17.9,72.812730813,9.9147121535,38488,22.082207441,19.17220952,2.1745230079,51.21856163,67.849525435
South Carolina,Oconee,76.711903874,411.3,56.98840693,5.2794465684,12.7432525,13.814561327,11.9,11.4,6.8929457237,24.85414541,17.971321554,33.621764074,17.301394646,5.3705351468,99.65058,7.037214239774546,51087.0,4.7,18.2,72.947630286,12.057904813,77270,20.104827229,22.773392002,1.4460310619,50.870971917,64.921303839
South Carolina,Orangeburg,74.781713266,527.2,76.71219095,9.9528548979,13.911953351,15.32156671,15.5,22.3,5.9399981391,7.9368978824,29.252549662,37.34814082,16.483739014,3.9981940403,69.73341,10.34679878,36358.0,13.2,18.9,68.645735566,15.674576723,87476,22.225524715,19.144679684,0.6882427187,53.199734784,63.77768889
South Carolina,Pickens,76.817789971,422.7,53.612539027,6.7455621302,12.459577022,13.338330132,12.2,11.9,11.515947909,25.812902647,16.75567628,34.511338492,15.493688161,4.532327932,63.16864,5.8493262556,48133.0,5.4,18.1,68.010683208,14.020243733,123479,19.195976644,16.159832846,0.6849077542,50.121073219,35.792290143
South Carolina,Richland,77.472407992,395.8,68.733576777,8.1678223058,12.163044071,13.334565752,11.7,16.8,10.519688855,15.225632474,12.48239662,36.489399196,11.707016824,3.5162751733,108.35973,4.2703429724,52187.0,9.6,17.1,58.983916707,16.527466135,411592,21.503819316,12.309034189,1.185696065,51.532342708,9.070386784
South Carolina,Saluda,78.335967318,378.5,60.1115052370619,6.858342724021733,13.577165416,13.768144395,14.9,11.8,4.8263953172,18.443106053026618,28.450716247,34.76365951,21.593611961,6.210365187,48.89497000000001,7.037214239774546,44487.0,7.966565904133378,12.9,71.894498015,9.2567049808,20452,21.733815764,19.157050655,6.4916543419,49.38881283,80.528301887
South Carolina,Spartanburg,75.725466792,455.5,58.77470764,5.1261829653,13.128891633,13.956239028,12.8,12.5,13.727565632,21.642655465,17.620778577,38.479356701,15.64213759,4.9321909965,81.79786,6.9670821349,51035.0,6.2,15.8,69.00106899,11.831839041,306854,23.163784732,16.023255359,1.9916071307,51.44759397,27.432317882
South Carolina,Sumter,75.372242738,475.4,66.708597785,6.309148265,13.645865425,13.818049847,13.0,18.0,11.274104419,8.7031390358,17.523434275,37.519953614,15.152244361,4.4866522097,75.80933,9.13036221,44375.0,9.2,14.7,64.85259676,14.186462324,106847,24.149484777,15.970499874,0.8984429654,51.800237723,31.965641751
South Carolina,Union,73.749336699,552.6,60.1115052370619,6.858342724021733,13.599290622,14.329938404,15.4,16.2,4.6782433332,15.665104173,15.830541711,37.071448179,14.115834874,3.91860074,36.314780000000006,12.31372549,41327.0,9.7,14.4,70.243860256,10.368791698,27537,21.363983005,19.947706722,0.2437166794,52.482114973,65.356859224
South Carolina,Williamsburg,73.452966586,600.2,65.264684554,8.8719898606,15.361007931,15.423803153,20.9,23.2,4.9649596841,15.686602596,37.976506947,40.420682996,15.470332032,3.8100736037,25.69621,7.037214239774546,32421.0,10.0,9.3,73.671811535,17.628379604,31133,21.173674236,20.33212347,0.3398137559,52.11190698,81.936495947
South Carolina,York,77.753367568,356.7,47.458384182,6.2006491305,11.409453907,11.992435099,11.8,11.0,7.0791101839,19.841269841,13.035679524,36.916019114,13.04165821,4.0953304445,50.668260000000004,5.3609458765,62620.0,4.6,13.8,71.031725264,10.832330439,266439,24.404835628,13.961169348,0.9801760247,51.71990587,22.954974721
South Dakota,Aurora,83.344708016,207.3,66.49386442100355,6.655714537248816,8.1722023998,8.4911289712,11.6,7.4,23.279247626,9.638692181187198,15.358004504370982,23.550081741,14.768806073,8.2840236686,109.56903,7.243796612962584,49406.0,5.10090528075429,11.926313880548207,77.608142494,3.8427167113,2738,25.200876552,21.219868517,2.2317932655,47.626004383,100.0
South Dakota,Beadle,78.890659482,345.8,61.384214026,11.230907457,10.265072325,9.9352048499,9.4,12.3,8.0611489338,9.638692181187198,11.095084877,26.476957713,16.139399417,6.3968935214,137.68794,7.243796612962584,45878.0,5.10090528075429,11.926313880548207,67.036988629,7.8146052277,18157,27.482513631,17.376218538,7.7299058653,49.369389216,27.365214392
South Dakota,Bennett,69.113402326,734.5,66.49386442100355,6.655714537248816,16.434486405,15.551385616,12.7,18.3,59.334817647,9.638692181187198,15.358004504370982,28.629251965,28.352490421,8.2069580731,173.71164000000002,7.243796612962584,35529.0,5.10090528075429,11.926313880548207,60.837696335,10.229885057,3454,33.323682687,12.478286045,0.4774029281,51.389693109,100.0
South Dakota,Bon_Homme,81.747012721,256.9,66.49386442100355,6.655714537248816,9.4470789585,9.4414775683,9.9,9.8,4.2803471948,9.638692181187198,15.358004504370982,27.001436668,12.495867769,6.5709969789,128.86598,7.243796612962584,48110.0,5.10090528075429,11.926313880548207,75.371965544,4.7227926078,6984,19.573310424,20.504009164,0.3457087028,40.936426117,100.0
South Dakota,Brookings,81.959522429,236.1,62.168586579,7.76240297,9.0542597978,9.7893658521,6.1,12.7,16.374930432,9.638692181187198,7.2828843649,24.23538818,9.8312943962,4.5385779123,87.57845999999999,7.243796612962584,56947.0,5.10090528075429,11.926313880548207,59.60958578,13.217785697,34255,20.472923661,11.677127427,0.8248530434,48.527222303,29.666823088
South Dakota,Brown,80.301998127,292.0,43.111578153,6.655714537248816,9.0390499457,9.1772699522,8.8,10.5,8.2336256736,9.3944026441,9.3437335317,24.951090393,11.402008508,4.3783560512,150.59472,7.243796612962584,55572.0,5.10090528075429,9.3,65.929691328,10.433366733,39178,24.169176579,16.647097861,1.4251387853,50.564092093,28.89053133
South Dakota,Brule,80.094206784,341.5,66.49386442100355,6.655714537248816,9.931795775,10.272551943,8.5,11.2,12.827054941,9.638692181187198,15.358004504370982,25.599707451,18.433818434,8.9715536105,112.95181,7.243796612962584,50165.0,5.10090528075429,11.926313880548207,68.01843318,6.5392354125,5312,26.543674699,17.996987952,0.121703854,50.244728916,100.0
South Dakota,Buffalo,62.592335917,1146.1,66.49386442100355,6.655714537248816,20.238866816,18.631571801,14.4,23.2,71.844209251,9.638692181187198,15.358004504370982,34.57527995,26.33552015,5.7667103539,150.07504,7.243796612962584,22679.0,5.10090528075429,11.926313880548207,41.886792453,18.067226891,1999,38.369184592,7.2536268134,0.0,49.824912456,100.0
South Dakota,Butte,78.635020618,323.3,66.49386442100355,6.655714537248816,9.6085372698,9.8501862797,9.4,9.9,8.7425572331,9.638692181187198,20.917584716,25.286968843,15.029919043,5.7256461233,49.47066,7.243796612962584,44135.0,5.10090528075429,11.926313880548207,74.544582934,10.490363503,10107,24.151578114,19.531018106,0.0627286984,49.619075888,48.170128586
South Dakota,Charles_Mix,73.241914455,594.2,108.10810811,6.655714537248816,12.444719185,12.502497394,11.2,13.3,3.8157926103,9.638692181187198,15.34707408,26.49740093,21.395250212,9.2813289996,169.70725,7.243796612962584,42196.0,16.9,27.8,67.90201005,7.6302521008,9428,29.507848961,18.169282987,0.1177717583,50.0,100.0
South Dakota,Clark,80.812955391,242.5,66.49386442100355,6.655714537248816,9.6852341895,9.7101830803,10.6,11.6,14.707434457,9.638692181187198,15.358004504370982,27.236598666,14.550928249,8.9552238806,27.262809999999998,7.243796612962584,48207.0,5.10090528075429,11.926313880548207,77.814569536,7.1428571429,3668,25.572519084,21.21046892,0.3601440576,49.318429662,100.0
South Dakota,Clay,78.561636363,350.6,66.49386442100355,6.655714537248816,11.212700663,11.033186843,6.8,16.6,10.669687909,9.638692181187198,10.194823069,27.916626117,13.906033505,6.1752988048,100.07148000000001,7.243796612962584,44943.0,5.10090528075429,11.926313880548207,51.584307808,19.926484813,13990,17.719799857,11.758398856,0.7129854369,50.064331665,24.321984997
South Dakota,Codington,81.244775759,284.4,36.575106982,6.655714537248816,8.7702871976,8.9075655072,8.3,10.7,9.7473801509,9.638692181187198,13.850415512,25.320632094,11.219747722,3.9333706607,64.05922,7.243796612962584,56913.0,5.10090528075429,11.926313880548207,65.140288069,11.316060398,28099,24.228620236,17.036193459,0.3204272363,49.731307164,22.46299629
South Dakota,Corson,66.497835397,913.4,66.49386442100355,6.655714537248816,20.044422917,18.435262336,14.6,22.8,57.644547985,9.638692181187198,34.449497037,32.93681639,26.038781163,6.9484240688,95.17012,23.396226415,30446.0,5.10090528075429,11.926313880548207,53.430185634,12.047101449,4203,36.450154651,10.825600761,0.0,49.464668094,100.0
South Dakota,Custer,79.667152632,271.6,66.49386442100355,6.655714537248816,9.0130045236,9.214116536,10.8,9.8,7.9148432986,9.638692181187198,21.91392883,24.699360188,11.800860479,6.5268065268,34.51847,7.243796612962584,56894.0,5.10090528075429,11.926313880548207,82.824916688,12.365591398,8691,15.751927281,28.615809458,1.1720180686,50.132320792,100.0
South Dakota,Davison,79.515281869,321.3,54.451402124,6.655714537248816,9.5192669932,9.6869384251,7.7,11.3,6.4936651761,9.638692181187198,7.9369087905,25.799888036,10.55200568,4.3368421053,81.20179,7.243796612962584,52171.0,5.10090528075429,11.926313880548207,60.752069917,11.084933443,19704,23.274462038,18.498781973,0.988822012,50.248680471,23.323420837
South Dakota,Day,78.348268834,353.2,66.49386442100355,6.655714537248816,10.429020381,10.457054011,9.9,12.9,17.581994273,9.638692181187198,15.358004504370982,24.874701453,17.451523546,9.9604743083,90.5633,7.243796612962584,48656.0,5.10090528075429,11.926313880548207,72.964550058,9.0016366612,5521,22.405361348,25.104147799,0.0,48.813620721,100.0
South Dakota,Deuel,81.267879685,276.3,66.49386442100355,6.655714537248816,8.8024333457,9.0364740534,11.6,10.0,26.649068906,9.638692181187198,15.358004504370982,23.927826641,12.135506003,6.8560235064,46.71806,7.243796612962584,55326.0,5.10090528075429,11.926313880548207,82.179836512,5.9701492537,4281,23.265592151,22.144358795,0.8424182359,48.213034338,100.0
South Dakota,Dewey,67.6245714,792.0,66.49386442100355,6.655714537248816,16.179083731,15.856973111,15.8,18.8,19.760596665,9.638692181187198,63.340849781,32.167728459,25.959960617,8.1463414634,291.34533,20.720720721,37621.0,5.10090528075429,11.926313880548207,58.434466019,7.9048843188,5835,36.915167095,9.5801199657,0.0793335978,50.711225364,64.082248632
South Dakota,Douglas,82.716548646,160.2,66.49386442100355,6.655714537248816,8.3523542326,8.8395303512,10.7,8.5,29.808513893,9.638692181187198,15.358004504370982,24.353063574,12.641383899,7.8459343795,170.59024,7.243796612962584,50666.0,5.10090528075429,11.926313880548207,76.947285602,7.1547420965,2931,24.872057318,24.121460252,0.0363240102,51.040600478,100.0
